left_image_ID,right_image_ID,study_question,left_num,right_num,total
513d9bd4fdc9f03587007b29,51414d35fdc9f04926007522,safer,2,0,2
50f5e6c6fdc9f065f0006deb,51413519fdc9f049260048c1,livelier,2,0,2
50f5e6c9fdc9f065f0006e0f,51414571fdc9f049260065ee,livelier,0,2,2
50f5e6cafdc9f065f0006e4a,513d6d8afdc9f03587005182,livelier,2,0,2
513d9b48fdc9f0358700797a,5140901dfdc9f04926000216,wealthier,0,2,2
513d9b78fdc9f03587007a0b,513f2bfffdc9f0358700d7c6,more boring,0,2,2
513d9b8bfdc9f03587007a46,51415115fdc9f04926007edc,more beautiful,0,2,2
513d9badfdc9f03587007ab7,513e1ff9fdc9f0358700a0a0,safer,0,2,2
513d9bc1fdc9f03587007af4,51421ad0fdc9f049260083af,safer,0,2,2
50f5e75bfdc9f065f0007053,51413361fdc9f049260042a5,more depressing,2,0,2
50f5e75bfdc9f065f000705e,513d786bfdc9f0358700616c,safer,2,0,2
50f5e75dfdc9f065f000707e,513f2c15fdc9f0358700d7eb,wealthier,2,0,2
50f5e768fdc9f065f00070d2,51414e6efdc9f0492600784a,safer,0,2,2
513d9b2dfdc9f0358700791a,513f2ad0fdc9f0358700d5d3,wealthier,2,0,2
513d9b35fdc9f03587007931,51422978fdc9f0492600885d,more boring,0,2,2
513d9b45fdc9f03587007970,513e1edbfdc9f03587009d98,livelier,2,0,2
50f5e689fdc9f065f0006cee,50f5e8a5fdc9f065f000741b,more depressing,0,2,2
50f5e689fdc9f065f0006cf7,50f5ee9bfdc9f065f0008f5a,more beautiful,2,0,2
50f5e68ffdc9f065f0006d1a,513f2f4afdc9f0358700dd5c,more beautiful,0,2,2
50f5e690fdc9f065f0006d71,50f5e8cafdc9f065f00074c4,livelier,0,2,2
50f5e690fdc9f065f0006d72,513d7d24fdc9f0358700710d,more boring,0,2,2
513d9c9efdc9f03587007dd9,5140b909fdc9f04926001d7c,livelier,2,0,2
50f5e648fdc9f065f0006c4f,514135ddfdc9f04926004b64,safer,2,0,2
50f5e648fdc9f065f0006c5c,51414841fdc9f04926006c52,more beautiful,0,2,2
50f5e649fdc9f065f0006c7a,513e6c4ffdc9f0358700c152,safer,0,2,2
50f5e685fdc9f065f0006c9d,513d788efdc9f035870061df,livelier,2,0,2
50f5e685fdc9f065f0006ca6,513d9e1ffdc9f035870082de,more boring,2,0,2
50f5e686fdc9f065f0006cb1,513f3298fdc9f0358700e0ab,wealthier,0,2,2
513d9c61fdc9f03587007d07,513e239afdc9f0358700a6c0,safer,0,2,2
513d9c69fdc9f03587007d1f,51422954fdc9f0492600883e,wealthier,0,2,2
513d9c6efdc9f03587007d31,51413dc9fdc9f04926005e00,more depressing,0,2,2
513d9c7bfdc9f03587007d63,514134cffdc9f049260047c1,more beautiful,0,2,2
513d9c7cfdc9f03587007d64,514146c3fdc9f049260068bf,livelier,2,0,2
513d9c99fdc9f03587007dc8,513e5c8dfdc9f0358700ab57,safer,2,0,2
513d9c9cfdc9f03587007dd0,51422919fdc9f04926008811,more beautiful,2,0,2
513d9c9dfdc9f03587007dd8,513e1d77fdc9f035870099eb,safer,0,2,2
50f5e703fdc9f065f0006f33,5140d9e9fdc9f04926003ce5,more beautiful,2,0,2
50f5e703fdc9f065f0006f38,514144e9fdc9f0492600655f,wealthier,2,0,2
513d9c19fdc9f03587007c15,513f3324fdc9f0358700e117,more depressing,0,2,2
513d9c1cfdc9f03587007c20,513e655dfdc9f0358700b964,more beautiful,0,2,2
513d9c40fdc9f03587007c94,514139aafdc9f0492600550a,more depressing,2,0,2
513d9c4efdc9f03587007cc3,5140c894fdc9f04926002297,safer,2,0,2
513d9c50fdc9f03587007cc8,51413509fdc9f04926004894,livelier,2,0,2
513d9d45fdc9f03587007ff8,5140d5c7fdc9f0492600355c,wealthier,2,0,2
513d9d49fdc9f03587008001,51414f2ffdc9f04926007a25,more beautiful,2,0,2
50f5e56cfdc9f065f00068d1,513e1e0ffdc9f03587009b73,more depressing,2,0,2
50f5e56efdc9f065f000690b,513d9decfdc9f03587008233,safer,2,0,2
50f5e583fdc9f065f000693d,513d5ec4fdc9f03587003ae9,more beautiful,2,0,2
513d9cbffdc9f03587007e44,51422e7cfdc9f04926008d1f,safer,0,2,2
513d9cdffdc9f03587007eb5,513e6f18fdc9f0358700c511,wealthier,0,2,2
513d9cebfdc9f03587007edd,513f3255fdc9f0358700e06d,safer,2,0,2
513d9cf1fdc9f03587007ef3,513e5d9dfdc9f0358700ae45,more boring,2,0,2
513d9d0cfdc9f03587007f44,5140b716fdc9f049260018de,safer,0,2,2
513d9d1bfdc9f03587007f74,51413741fdc9f04926004e58,safer,2,0,2
50f5e647fdc9f065f0006c03,513d6e1bfdc9f0358700526c,wealthier,0,2,2
50f5e647fdc9f065f0006c04,51414802fdc9f04926006bb9,wealthier,2,0,2
50f5e647fdc9f065f0006c1b,513d6793fdc9f035870040f0,safer,2,0,2
513d9c9ffdc9f03587007ddf,5140b863fdc9f04926001c30,safer,0,2,2
513d9c9ffdc9f03587007de2,51422bc5fdc9f04926008a86,livelier,0,2,2
513d9ca1fdc9f03587007de7,5140c9b2fdc9f049260025f1,safer,0,2,2
513d9ca1fdc9f03587007dea,51414c85fdc9f0492600735e,more beautiful,0,2,2
513d9cbbfdc9f03587007e35,5140ca15fdc9f04926002716,more boring,2,0,2
50f5e6c6fdc9f065f0006de8,513cc6fafdc9f035870019d7,safer,0,2,2
50f5e5d8fdc9f065f0006ab4,50f5e8cdfdc9f065f0007515,safer,2,0,2
50f5e63afdc9f065f0006b48,51422bbafdc9f04926008a78,safer,2,0,2
50f5e63dfdc9f065f0006b86,513d7984fdc9f03587006516,safer,0,2,2
50f5e640fdc9f065f0006bcd,513d9b69fdc9f035870079d9,safer,0,2,2
50f5e647fdc9f065f0006bed,513d9c99fdc9f03587007dc8,more beautiful,2,0,2
50f5e562fdc9f065f00067d4,51408ba9fdc9f0358700e993,more beautiful,2,0,2
50f5e563fdc9f065f00067ee,513cbe22fdc9f03587001150,livelier,0,2,2
50f5e563fdc9f065f00067ef,513d78aafdc9f03587006240,livelier,2,0,2
50f5e563fdc9f065f00067f6,5141467dfdc9f04926006815,more depressing,0,2,2
50f5e563fdc9f065f0006800,51409ba9fdc9f049260010d4,more beautiful,2,0,2
50f5e564fdc9f065f000680e,513d7ff0fdc9f0358700766f,more depressing,2,0,2
50f5e565fdc9f065f000682d,513d790ffdc9f0358700639e,livelier,2,0,2
50f5e565fdc9f065f000683a,51413632fdc9f04926004c03,wealthier,0,2,2
513d9d7dfdc9f035870080b7,5140dbfefdc9f04926003f6f,safer,0,2,2
513d9d92fdc9f03587008105,5185d18dfdc9f03fd5001109,more beautiful,2,0,2
513d9dc5fdc9f035870081b5,51413490fdc9f049260046d3,livelier,0,2,2
513d9dd7fdc9f035870081ee,51414662fdc9f049260067ce,more boring,0,2,2
50f5e55efdc9f065f000677a,50f5eb67fdc9f065f0008291,livelier,2,0,2
50f5e55ffdc9f065f000679c,5140ca6cfdc9f04926002829,safer,2,0,2
50f5e58ffdc9f065f0006a22,513f2f24fdc9f0358700dd25,livelier,0,2,2
513d9d56fdc9f0358700802d,513e1b04fdc9f03587009363,livelier,2,0,2
513d9d56fdc9f0358700802f,5140d306fdc9f04926003367,livelier,2,0,2
513d9d5ffdc9f0358700804d,513e6272fdc9f0358700b6c8,safer,2,0,2
513d9d63fdc9f0358700805c,5140d253fdc9f049260032c2,more beautiful,2,0,2
513d9d77fdc9f035870080a1,513e5d5ffdc9f0358700ad98,more depressing,2,0,2
513d9d79fdc9f035870080ab,5140d1e3fdc9f04926003254,wealthier,0,2,2
50f5e583fdc9f065f000693d,513f2cb5fdc9f0358700d8fa,more depressing,0,2,2
50f5e585fdc9f065f0006974,513f2e64fdc9f0358700dbda,livelier,2,0,2
50f5e58dfdc9f065f00069c1,514137cffdc9f0492600506d,livelier,2,0,2
50f5e58efdc9f065f00069f1,50f5ee97fdc9f065f0008ef5,more depressing,2,0,2
50f5e58efdc9f065f00069f7,514089dcfdc9f0358700e5e2,more depressing,0,2,2
50f5e58efdc9f065f00069f8,5140ca9efdc9f049260028c0,livelier,0,2,2
50f5e58efdc9f065f0006a0f,513f1339fdc9f0358700caa2,safer,0,2,2
50f56412fdc9f065f00060db,5140b968fdc9f04926001e44,safer,0,2,2
50f5642bfdc9f065f00060de,5141335efdc9f0492600429d,safer,0,2,2
50f5642dfdc9f065f000611f,51413b66fdc9f0492600595b,safer,2,0,2
50f5642efdc9f065f0006126,513e64bbfdc9f0358700b88c,wealthier,2,0,2
50f5642efdc9f065f0006135,5141348efdc9f049260046cd,safer,2,0,2
50f56433fdc9f065f0006191,50f60869beb2fed6f8000426,more depressing,2,0,2
50f56448fdc9f065f00061c6,514147d3fdc9f04926006b46,wealthier,0,2,2
513d9e5dfdc9f035870083aa,5141472efdc9f049260069cc,safer,0,2,2
513d9e5ffdc9f035870083ad,513f11c8fdc9f0358700c8a0,more boring,2,0,2
513d9e62fdc9f035870083ba,51414f3afdc9f04926007a40,more beautiful,0,2,2
513d9e73fdc9f035870083f0,51409025fdc9f0492600022c,safer,0,2,2
513d9e76fdc9f035870083fa,513e6091fdc9f0358700b3f8,livelier,0,2,2
513d9e96fdc9f03587008467,513e1c0bfdc9f03587009625,wealthier,0,2,2
513d9e97fdc9f03587008468,51421acdfdc9f049260083aa,more beautiful,0,2,2
513d9debfdc9f0358700822f,513e6c7ffdc9f0358700c18c,safer,2,0,2
513d9df2fdc9f0358700824b,51409102fdc9f04926000400,more depressing,0,2,2
513d9e0bfdc9f0358700829d,5140ccc8fdc9f04926002e99,livelier,2,0,2
513d9e23fdc9f035870082f1,5140cbe2fdc9f04926002c87,safer,0,2,2
513d9e4bfdc9f03587008375,51408babfdc9f0358700e998,livelier,0,2,2
513d9e4efdc9f0358700837d,513e212dfdc9f0358700a3e2,wealthier,0,2,2
50f5e566fdc9f065f0006848,513f2c7efdc9f0358700d89f,safer,0,2,2
50f5644ffdc9f065f0006274,50f5eab0fdc9f065f0007c3c,more beautiful,0,2,2
50f5e51efdc9f065f000667e,5140b9d1fdc9f04926001f13,livelier,0,2,2
50f5e526fdc9f065f00066b4,513d7d29fdc9f0358700711b,safer,0,2,2
50f5e527fdc9f065f00066ee,51408f9cfdc9f04926000114,more beautiful,0,2,2
50f5e527fdc9f065f00066f2,513d6914fdc9f035870045d7,wealthier,2,0,2
50f5e528fdc9f065f000671e,513f2939fdc9f0358700d316,more depressing,2,0,2
50f563f9fdc9f065f0005f56,513d7dcbfdc9f03587007285,safer,0,2,2
50f563f9fdc9f065f0005f58,513cb650fdc9f03587000a1c,livelier,2,0,2
50f563fbfdc9f065f0005f89,5140da71fdc9f04926003dcb,safer,2,0,2
50f563fcfdc9f065f0005f95,50f5eb60fdc9f065f0008214,livelier,2,0,2
50f563fcfdc9f065f0005fa0,51414fa0fdc9f04926007b3a,wealthier,2,0,2
50f563fcfdc9f065f0005fa7,50f60c47beb2fed9100001fb,more depressing,2,0,2
50f563fffdc9f065f0005fe0,513cbe88fdc9f035870011b7,wealthier,2,0,2
513d9f32fdc9f03587008677,513f3200fdc9f0358700e024,wealthier,2,0,2
513d9f35fdc9f0358700867f,51408c72fdc9f0358700eb1a,more beautiful,0,2,2
513d9f40fdc9f035870086a4,5142283bfdc9f04926008739,more boring,2,0,2
50f563d3fdc9f065f0005eee,514140cefdc9f04926006113,wealthier,2,0,2
50f563d3fdc9f065f0005f03,51413ccafdc9f04926005bc8,more boring,2,0,2
50f563f8fdc9f065f0005f36,513d7bfefdc9f03587006d4f,safer,2,0,2
50f563f8fdc9f065f0005f45,513d6be3fdc9f03587004e20,more beautiful,0,2,2
513d9ec0fdc9f035870084ea,513f12c8fdc9f0358700ca0b,safer,2,0,2
513d9ed3fdc9f03587008529,513f2ffdfdc9f0358700de78,safer,2,0,2
513d9ed3fdc9f0358700852b,5185ce4afdc9f03fd5000e03,more depressing,2,0,2
513d9ed5fdc9f03587008534,5140905bfdc9f0492600029d,safer,0,2,2
513d9f0cfdc9f035870085f5,513e6f6cfdc9f0358700c584,more beautiful,0,2,2
513d9f18fdc9f03587008624,513e6c0ffdc9f0358700c0f6,more beautiful,0,2,2
513d9f1bfdc9f0358700862d,514134b6fdc9f04926004767,safer,0,2,2
513d9f27fdc9f03587008654,513e6ceefdc9f0358700c218,safer,0,2,2
50f56448fdc9f065f00061cb,51413aeefdc9f04926005829,more beautiful,0,2,2
50f56448fdc9f065f00061cb,51413aeefdc9f04926005829,more depressing,2,0,2
50f5644afdc9f065f00061f4,514090fefdc9f049260003f7,more beautiful,2,0,2
50f5644afdc9f065f000620e,514142b9fdc9f04926006312,safer,0,2,2
50f5644ffdc9f065f000626a,51413492fdc9f049260046dd,more beautiful,2,0,2
50f5644ffdc9f065f000626c,513e22a6fdc9f0358700a5a2,wealthier,2,0,2
513d9ea9fdc9f035870084a7,51409344fdc9f04926000772,more boring,0,2,2
513d9eaafdc9f035870084aa,51414cd9fdc9f0492600742f,safer,0,2,2
50f563b6fdc9f065f0005df0,513e6efbfdc9f0358700c4e6,more beautiful,2,0,2
50f563cbfdc9f065f0005e3b,513f3015fdc9f0358700de89,safer,0,2,2
50f563cdfdc9f065f0005e6c,51408f5dfdc9f049260000a4,more beautiful,0,2,2
50f563cffdc9f065f0005ea2,513cc7f4fdc9f03587001ac1,more depressing,2,0,2
50f563d0fdc9f065f0005eab,51413aaafdc9f0492600577e,more beautiful,0,2,2
513da085fdc9f035870089bd,514229f1fdc9f049260088bc,livelier,2,0,2
50f563b1fdc9f065f0005d89,513e6fc0fdc9f0358700c5f6,livelier,2,0,2
50f563b2fdc9f065f0005da4,51409b21fdc9f04926001020,more depressing,2,0,2
50f563b3fdc9f065f0005dac,5140b9f8fdc9f04926001f49,more beautiful,0,2,2
50f563b3fdc9f065f0005db5,50f5ed54fdc9f065f0008c09,safer,0,2,2
50f563b4fdc9f065f0005dd9,513d9ee6fdc9f03587008573,more beautiful,0,2,2
50f563b5fdc9f065f0005de6,5140b86dfdc9f04926001c46,safer,2,0,2
50f563b5fdc9f065f0005ded,51408bc2fdc9f0358700e9c5,livelier,0,2,2
513d9fc7fdc9f03587008804,51414e1afdc9f0492600776b,livelier,0,2,2
513d9fcdfdc9f03587008815,51414da6fdc9f0492600764a,more boring,2,0,2
513da012fdc9f035870088b2,513e5d54fdc9f0358700ad78,safer,2,0,2
513da013fdc9f035870088b6,51413b98fdc9f049260059c5,safer,2,0,2
513da029fdc9f035870088f0,51414806fdc9f04926006bc2,more beautiful,2,0,2
513da02dfdc9f035870088f7,5140cdb9fdc9f04926002f9e,safer,2,0,2
513da059fdc9f0358700895d,513f2f13fdc9f0358700dd05,safer,2,0,2
513da065fdc9f03587008979,5185cea5fdc9f03fd5000e57,wealthier,2,0,2
50f5640bfdc9f065f000601a,513d5779fdc9f03587003185,more beautiful,2,0,2
50f56410fdc9f065f00060a0,513f3014fdc9f0358700de88,wealthier,0,2,2
513d9f49fdc9f035870086bf,514093fcfdc9f0492600082c,safer,2,0,2
513d9f59fdc9f035870086fa,5185d10afdc9f03fd5001089,more depressing,2,0,2
513d9f6cfdc9f03587008733,5185ce51fdc9f03fd5000e0a,livelier,0,2,2
513d9f77fdc9f0358700874b,514227d4fdc9f049260086d3,wealthier,0,2,2
513d9fc3fdc9f035870087fd,5140cce9fdc9f04926002ecf,wealthier,2,0,2
50f56267fdc9f065f00059d8,5140915dfdc9f049260004c8,more depressing,2,0,2
50f56267fdc9f065f00059da,513d5e3afdc9f03587003a29,livelier,2,0,2
50f56267fdc9f065f00059de,5185d308fdc9f03fd5001262,livelier,0,2,2
50f56267fdc9f065f00059e0,5185cd33fdc9f03fd5000cf1,more depressing,2,0,2
50f56267fdc9f065f00059fe,5140d948fdc9f04926003b94,wealthier,0,2,2
50f56269fdc9f065f0005a5f,50f5e6fdfdc9f065f0006e95,more beautiful,2,0,2
50f562d6fdc9f065f0005a97,5140d829fdc9f0492600395f,livelier,0,2,2
50f562d6fdc9f065f0005a9e,513cbe74fdc9f035870011a2,safer,0,2,2
513e1ab0fdc9f03587009296,5140cd26fdc9f04926002f0b,safer,0,2,2
513e1ad3fdc9f035870092ea,5140b6cafdc9f04926001810,safer,2,0,2
513e1adafdc9f035870092fa,513e2028fdc9f0358700a115,more beautiful,0,2,2
513e1af0fdc9f0358700932f,513f2ac8fdc9f0358700d5c4,livelier,0,2,2
513e1b05fdc9f03587009367,5185d01cfdc9f03fd5000fc6,more boring,0,2,2
513e1b15fdc9f03587009390,5185cd9afdc9f03fd5000d5a,more depressing,2,0,2
50f56364fdc9f065f0005d3d,50f61668beb2fed9100007cc,livelier,0,2,2
50f56364fdc9f065f0005d41,513e22ccfdc9f0358700a5d0,livelier,0,2,2
50f56365fdc9f065f0005d57,513d7a7dfdc9f03587006851,more boring,0,2,2
513da0a6fdc9f035870089fa,513e1b27fdc9f035870093c3,livelier,0,2,2
513da0c6fdc9f03587008a2a,513e5dddfdc9f0358700aef8,wealthier,2,0,2
513e1a78fdc9f035870091ff,513e1b49fdc9f03587009429,more boring,0,2,2
513e1a83fdc9f03587009222,5140d852fdc9f049260039b9,wealthier,0,2,2
513e1a8efdc9f0358700923f,5140908bfdc9f04926000307,livelier,2,0,2
50f562e3fdc9f065f0005b44,513d6a4dfdc9f03587004a17,wealthier,0,2,2
50f562e3fdc9f065f0005b60,51414798fdc9f04926006ab7,livelier,0,2,2
50f562e3fdc9f065f0005b65,5140cb9dfdc9f04926002be8,livelier,2,0,2
50f562e3fdc9f065f0005b7c,50f5644cfdc9f065f0006234,more boring,0,2,2
50f5635ffdc9f065f0005cc5,5185d168fdc9f03fd50010e8,livelier,0,2,2
50f56362fdc9f065f0005d12,513cdf13fdc9f0358700210d,safer,2,0,2
50f56363fdc9f065f0005d2b,50f607d3beb2fed6f8000292,safer,0,2,2
50f56258fdc9f065f0005938,513d7dd0fdc9f0358700728d,livelier,2,0,2
50f5625afdc9f065f0005956,51408b37fdc9f0358700e8b1,safer,2,0,2
50f5625afdc9f065f0005963,5140cc11fdc9f04926002cec,more depressing,2,0,2
50f5625bfdc9f065f000597f,513e212ffdc9f0358700a3e8,more depressing,0,2,2
50f5625ffdc9f065f0005981,513d7c81fdc9f03587006f05,wealthier,2,0,2
50f5625ffdc9f065f000599f,513e64abfdc9f0358700b874,safer,2,0,2
50f56260fdc9f065f00059ba,513da0c4fdc9f03587008a26,more beautiful,2,0,2
513e1bb6fdc9f03587009544,513f151cfdc9f0358700cd40,more boring,0,2,2
513e1bbefdc9f0358700955b,51413871fdc9f04926005206,livelier,2,0,2
513e1bc5fdc9f0358700956a,513e1f50fdc9f03587009ec5,more depressing,2,0,2
513e1bcdfdc9f0358700957b,5140d594fdc9f049260034ff,livelier,2,0,2
50f56204fdc9f065f00058ac,513d9cd9fdc9f03587007e9d,wealthier,2,0,2
50f56204fdc9f065f00058ad,514099aefdc9f04926000e49,safer,0,2,2
50f56205fdc9f065f00058e7,5140ca29fdc9f0492600275f,livelier,0,2,2
50f56205fdc9f065f00058f5,50f562ddfdc9f065f0005aed,safer,0,2,2
513e1b3ffdc9f0358700940f,51409041fdc9f04926000264,more beautiful,2,0,2
513e1b47fdc9f03587009425,513e1be3fdc9f035870095be,safer,0,2,2
513e1b59fdc9f03587009455,513e6265fdc9f0358700b6b4,wealthier,2,0,2
513e1b76fdc9f035870094a5,513e62bcfdc9f0358700b738,wealthier,0,2,2
513e1b9dfdc9f03587009501,51413934fdc9f049260053e7,livelier,2,0,2
513e1ba2fdc9f03587009510,513f1522fdc9f0358700cd48,more depressing,0,2,2
513e1bb6fdc9f03587009543,51409a2ffdc9f04926000ef2,safer,0,2,2
50f562d8fdc9f065f0005abe,513e7039fdc9f0358700c69d,safer,0,2,2
50f562d9fdc9f065f0005ac3,513e1bfbfdc9f03587009600,livelier,0,2,2
50f562dafdc9f065f0005ae0,50f563b1fdc9f065f0005d86,livelier,2,0,2
50f562dafdc9f065f0005ae4,50f5ebc6fdc9f065f00084ea,wealthier,2,0,2
50f562dcfdc9f065f0005aeb,5140cde5fdc9f04926002fc3,safer,0,2,2
513e1b1afdc9f035870093a1,513e1c5bfdc9f03587009701,more depressing,0,2,2
513e1b22fdc9f035870093b4,513e65b7fdc9f0358700b9e1,safer,2,0,2
50f561ccfdc9f065f000576b,513f2b96fdc9f0358700d713,livelier,2,0,2
50f561f2fdc9f065f00057a0,513d78c6fdc9f0358700629f,livelier,2,0,2
50f561f3fdc9f065f00057b4,51414cb7fdc9f049260073d9,more depressing,0,2,2
50f561f4fdc9f065f00057cd,5140b640fdc9f04926001678,more boring,2,0,2
50f561fafdc9f065f0005810,5141424bfdc9f049260062a1,safer,0,2,2
50f561fafdc9f065f0005814,513cc33afdc9f03587001649,more beautiful,2,0,2
50f561fbfdc9f065f000582f,513da0b6fdc9f03587008a13,safer,2,0,2
50f561fbfdc9f065f000583f,513e1dbcfdc9f03587009a9a,more boring,2,0,2
513e1c69fdc9f03587009726,5185cdebfdc9f03fd5000dae,wealthier,0,2,2
513e1c6dfdc9f0358700972f,5140c8befdc9f0492600231f,more depressing,0,2,2
50f561cbfdc9f065f0005723,50f5e566fdc9f065f000684d,livelier,0,2,2
50f561ccfdc9f065f0005746,5141360bfdc9f04926004bce,wealthier,2,0,2
50f561ccfdc9f065f0005751,5185c33bfdc9f03fd5000a56,more beautiful,0,2,2
513e1c40fdc9f035870096bb,51414af8fdc9f04926007015,livelier,0,2,2
513e1c42fdc9f035870096c0,51415100fdc9f04926007ead,safer,0,2,2
513e1c57fdc9f035870096f8,5140d8eafdc9f04926003ae5,wealthier,0,2,2
513e1c58fdc9f035870096fb,514217fbfdc9f049260080ba,safer,0,2,2
513e1c60fdc9f03587009714,51413fb9fdc9f04926006000,safer,2,0,2
50f56260fdc9f065f00059c9,514135f7fdc9f04926004ba3,livelier,0,2,2
50f56260fdc9f065f00059ca,51414fa0fdc9f04926007b3a,safer,0,2,2
50f56267fdc9f065f00059d2,5141348cfdc9f049260046c9,wealthier,2,0,2
50f56267fdc9f065f00059d4,514147e6fdc9f04926006b79,safer,0,2,2
513e1c1cfdc9f03587009656,5140d920fdc9f04926003b47,livelier,2,0,2
513e1c27fdc9f03587009679,51409d55fdc9f049260012d5,livelier,0,2,2
513e1c33fdc9f0358700969b,514094abfdc9f049260008ce,safer,2,0,2
513e1d1efdc9f03587009900,51422daffdc9f04926008c58,more depressing,2,0,2
513e1d43fdc9f03587009960,51413a71fdc9f049260056ec,livelier,2,0,2
513e1d4efdc9f0358700997e,51414ee5fdc9f04926007962,more boring,0,2,2
513e1d70fdc9f035870099d7,51421beffdc9f049260084e4,livelier,2,0,2
50f5611cfdc9f065f00053fd,50f56194fdc9f065f000554c,safer,2,0,2
50f5611dfdc9f065f0005411,513d57bafdc9f035870031f7,safer,0,2,2
50f56120fdc9f065f0005441,513d6caffdc9f03587005020,wealthier,2,0,2
50f56121fdc9f065f0005446,51413a6afdc9f049260056d9,more depressing,2,0,2
513e1c93fdc9f03587009798,51414452fdc9f049260064bc,wealthier,2,0,2
513e1cb3fdc9f035870097e2,514098e1fdc9f04926000d37,livelier,2,0,2
513e1cb3fdc9f035870097e2,51413974fdc9f0492600548b,more depressing,2,0,2
513e1cecfdc9f0358700987a,513f2bbafdc9f0358700d756,livelier,2,0,2
50f561bdfdc9f065f0005651,51409acffdc9f04926000fc0,wealthier,0,2,2
50f561c0fdc9f065f0005686,514133a9fdc9f049260043ab,livelier,0,2,2
50f561c1fdc9f065f00056ad,50f563b6fdc9f065f0005e14,more depressing,2,0,2
50f561c4fdc9f065f00056af,513f2899fdc9f0358700d210,more beautiful,0,2,2
50f561c4fdc9f065f00056b3,51409c68fdc9f049260011ba,wealthier,0,2,2
50f561cafdc9f065f00056f5,50f5ebabfdc9f065f0008442,safer,2,0,2
50f561cbfdc9f065f0005705,513d9bcdfdc9f03587007b16,more beautiful,0,2,2
50f56202fdc9f065f000584a,514147a1fdc9f04926006ac9,more boring,2,0,2
50f56203fdc9f065f000586b,51414e37fdc9f049260077af,wealthier,0,2,2
50f56203fdc9f065f0005874,5141408efdc9f049260060d6,livelier,2,0,2
50f56203fdc9f065f0005881,50f5e76afdc9f065f0007171,safer,0,2,2
50f56203fdc9f065f0005884,51413494fdc9f049260046e6,wealthier,2,0,2
50f5619ffdc9f065f00055d6,513d9afdfdc9f0358700787e,safer,0,2,2
50f5619ffdc9f065f0005608,513f29befdc9f0358700d40d,livelier,0,2,2
50f561a0fdc9f065f0005626,50f5eeaafdc9f065f0008f7f,livelier,0,2,2
513e1eb1fdc9f03587009d24,51409c37fdc9f04926001181,wealthier,2,0,2
50f5609bfdc9f065f00052af,51413356fdc9f0492600427b,more boring,0,2,2
50f5609cfdc9f065f00052dd,5185ced8fdc9f03fd5000e8b,more beautiful,2,0,2
50f560f0fdc9f065f0005328,513cc2aefdc9f035870015c3,wealthier,0,2,2
50f560f0fdc9f065f0005333,513e1a6afdc9f035870091db,more boring,2,0,2
50f560f1fdc9f065f000533e,50f5ead1fdc9f065f0007d85,livelier,2,0,2
513e1e06fdc9f03587009b5b,513e220cfdc9f0358700a4f0,safer,2,0,2
513e1e15fdc9f03587009b83,513e5bedfdc9f0358700a9a1,livelier,2,0,2
513e1e23fdc9f03587009ba8,5140917efdc9f0492600050b,more depressing,0,2,2
513e1e25fdc9f03587009baf,513e627bfdc9f0358700b6d5,livelier,0,2,2
513e1e62fdc9f03587009c4f,51413c03fdc9f04926005a9b,livelier,2,0,2
513e1e77fdc9f03587009c8e,5140d8bffdc9f04926003a97,safer,2,0,2
513e1e80fdc9f03587009ca6,513e6432fdc9f0358700b7ca,safer,0,2,2
513e1ea0fdc9f03587009cf7,5140936bfdc9f04926000794,livelier,2,0,2
50f56194fdc9f065f000555b,513d7a49fdc9f03587006796,more depressing,2,0,2
50f56195fdc9f065f000556a,513d6147fdc9f03587003e13,more boring,0,2,2
50f56195fdc9f065f000556f,514138d2fdc9f049260052ef,more boring,2,0,2
513e1d8afdc9f03587009a1d,514091e5fdc9f049260005db,livelier,0,2,2
513e1d96fdc9f03587009a33,5140dafbfdc9f04926003e68,livelier,0,2,2
513e1deffdc9f03587009b1a,51408936fdc9f0358700e485,wealthier,0,2,2
513e1df8fdc9f03587009b38,514145cdfdc9f04926006678,more depressing,0,2,2
513e1df9fdc9f03587009b3a,513e5dadfdc9f0358700ae71,livelier,2,0,2
50f56121fdc9f065f0005448,5140b7e3fdc9f04926001b1c,safer,2,0,2
50f56122fdc9f065f000545d,513d5db8fdc9f03587003945,more depressing,2,0,2
50f56122fdc9f065f0005462,5140d5b2fdc9f04926003533,more beautiful,0,2,2
50f56125fdc9f065f000548e,513e1e54fdc9f03587009c2b,safer,2,0,2
50f5612cfdc9f065f00054b6,513d7aa6fdc9f035870068e9,more boring,2,0,2
50f5612efdc9f065f0005513,513d7e9cfdc9f0358700743c,livelier,2,0,2
50f5612ffdc9f065f0005536,50f5eeb2fdc9f065f000902c,more depressing,2,0,2
50f55eb1fdc9f065f0004e26,50f60872beb2fed6f80004cb,more beautiful,0,2,2
50f56087fdc9f065f000518c,51413861fdc9f049260051e4,livelier,0,2,2
50f5608afdc9f065f00051b7,513929c0818ede129600115d,wealthier,0,2,2
50f5608dfdc9f065f00051de,513d2e92fdc9f035870025b4,wealthier,0,2,2
50f56099fdc9f065f0005251,513d5f18fdc9f03587003b53,safer,2,0,2
50f56099fdc9f065f000525c,513e21d4fdc9f0358700a4ad,more boring,2,0,2
513e1fabfdc9f03587009fc6,5140925afdc9f0492600068e,safer,2,0,2
513e1faffdc9f03587009fd2,51409149fdc9f0492600049c,wealthier,2,0,2
