left_sorted,right_sorted,left,right,equal,total,study_questions
50f5eb27fdc9f065f000807e,513e1fc8fdc9f0358700a012,1,0,1,2,['wealthier']
50f5eb27fdc9f065f0008080,513d6dc5fdc9f035870051dd,2,0,0,2,"['wealthier', 'more beautiful']"
513f2d34fdc9f0358700d9c5,51413b2bfdc9f049260058c3,2,0,0,2,['wealthier']
513f2d73fdc9f0358700da3f,5140cdb9fdc9f04926002f9e,2,0,0,2,['safer']
50f42c6dfdc9f065f0001c16,50f5ebadfdc9f065f0008475,1,1,0,2,"['more beautiful', 'more depressing']"
50f42c6dfdc9f065f0001c18,50f561f4fdc9f065f00057d0,1,1,0,2,"['livelier', 'more beautiful']"
50f5eb19fdc9f065f0007f82,513e6a4dfdc9f0358700be98,2,0,0,2,['safer']
50f5eb1bfdc9f065f0007fa1,513e1ef6fdc9f03587009dde,2,0,0,2,"['livelier', 'more depressing']"
50f5e583fdc9f065f000693d,513d5ec4fdc9f03587003ae9,2,0,0,2,['more beautiful']
50f5eb3bfdc9f065f00080a8,51414637fdc9f04926006771,2,0,0,2,['livelier']
513f328ffdc9f0358700e0a5,5140b7a0fdc9f04926001a63,2,0,0,2,['more boring']
513f329ffdc9f0358700e0b2,5140cec3fdc9f04926003095,0,1,1,2,['wealthier']
513f3097fdc9f0358700def7,5185ceb7fdc9f03fd5000e6a,0,1,1,2,"['more beautiful', 'more boring']"
513f30c5fdc9f0358700df1e,5140d81cfdc9f0492600394a,0,2,0,2,['more beautiful']
513f30ccfdc9f0358700df24,5140b691fdc9f04926001772,1,1,0,2,"['safer', 'wealthier']"
513f30f8fdc9f0358700df44,5140cb01fdc9f049260029ff,0,2,0,2,['more beautiful']
513f310afdc9f0358700df53,514135fffdc9f04926004bbb,2,0,0,2,['safer']
513f313bfdc9f0358700df7c,51413addfdc9f049260057ff,2,0,0,2,['safer']
513f2e48fdc9f0358700dbaa,5141455ffdc9f049260065d8,2,0,0,2,['wealthier']
513f2e66fdc9f0358700dbdd,51414702fdc9f0492600695b,1,1,0,2,"['safer', 'livelier']"
513f2e87fdc9f0358700dc23,514134dffdc9f049260047fc,0,2,0,2,['safer']
513f3145fdc9f0358700df87,51408a1cfdc9f0358700e670,0,0,2,2,['wealthier']
513f3198fdc9f0358700dfcc,5140b880fdc9f04926001c6b,0,0,2,2,['wealthier']
513f320afdc9f0358700e02e,51413d56fdc9f04926005cfc,0,2,0,2,['safer']
513f3213fdc9f0358700e034,5140ca09fdc9f049260026f0,1,1,0,2,['more boring']
513f323dfdc9f0358700e059,514145cdfdc9f04926006676,2,0,0,2,"['livelier', 'safer']"
50f42c53fdc9f065f0001ae4,513d7bf9fdc9f03587006d38,2,0,0,2,['more boring']
513f2ed6fdc9f0358700dca8,51421c31fdc9f0492600852b,2,0,0,2,"['wealthier', 'safer']"
513f2edafdc9f0358700dcaf,514146d4fdc9f049260068e7,1,0,1,2,"['more beautiful', 'wealthier']"
513f2f16fdc9f0358700dd0f,51414cfcfdc9f0492600748d,2,0,0,2,"['livelier', 'safer']"
513f2f35fdc9f0358700dd3e,5140d2c4fdc9f04926003329,1,0,1,2,['more boring']
50f42c4dfdc9f065f0001a81,5142180afdc9f049260080c9,0,0,2,2,['livelier']
50f42c52fdc9f065f0001aac,513d6c7dfdc9f03587004fa0,1,1,0,2,['livelier']
513f2e0dfdc9f0358700db4e,514136defdc9f04926004d01,0,2,0,2,['wealthier']
50f42c53fdc9f065f0001afd,50f5e6c3fdc9f065f0006da9,1,1,0,2,"['livelier', 'wealthier']"
50f42c53fdc9f065f0001b0f,50f56088fdc9f065f0005193,0,2,0,2,"['wealthier', 'safer']"
50f42c53fdc9f065f0001b0f,514134fcfdc9f04926004863,2,0,0,2,['safer']
50f42c54fdc9f065f0001b29,513cc65efdc9f03587001942,2,0,0,2,['livelier']
50f42c52fdc9f065f0001aad,51421841fdc9f04926008102,0,0,2,2,"['more beautiful', 'livelier']"
50f42c52fdc9f065f0001abd,50f5eee8fdc9f065f00090a0,0,2,0,2,"['more beautiful', 'livelier']"
50f42c53fdc9f065f0001adc,513d9e9bfdc9f03587008474,0,2,0,2,['livelier']
50f42c53fdc9f065f0001adc,5185cf1efdc9f03fd5000ed6,2,0,0,2,"['livelier', 'more boring']"
50f5e588fdc9f065f00069a9,5140d9a7fdc9f04926003c56,2,0,0,2,"['livelier', 'more beautiful']"
50f5e58dfdc9f065f00069ba,513e6ea6fdc9f0358700c475,1,1,0,2,"['more boring', 'safer']"
50f5eb17fdc9f065f0007f60,5140da8ffdc9f04926003de6,2,0,0,2,['safer']
50f5eb19fdc9f065f0007f80,51422c7ffdc9f04926008b39,0,2,0,2,['more beautiful']
50f42c54fdc9f065f0001b45,51408aa4fdc9f0358700e773,1,0,1,2,['livelier']
50f42c54fdc9f065f0001b51,513e2122fdc9f0358700a3bc,0,1,1,2,"['wealthier', 'safer']"
513f2f9bfdc9f0358700dde3,51408a2bfdc9f0358700e68b,2,0,0,2,['safer']
513f2fc2fdc9f0358700de26,5141419dfdc9f049260061e2,0,2,0,2,['livelier']
50f5e58efdc9f065f00069d7,513d324efdc9f0358700289b,1,1,0,2,"['safer', 'more depressing']"
50f5e58efdc9f065f00069f1,50f5ee97fdc9f065f0008ef5,2,0,0,2,['more depressing']
50f5e58efdc9f065f00069f2,5140c9befdc9f04926002613,0,1,1,2,"['more depressing', 'wealthier']"
50f5e58efdc9f065f00069f7,514089dcfdc9f0358700e5e2,0,2,0,2,['more depressing']
50f5e58efdc9f065f00069f7,5185cd60fdc9f03fd5000d19,2,0,0,2,"['livelier', 'wealthier']"
50f5e583fdc9f065f000693d,513f2cb5fdc9f0358700d8fa,0,2,0,2,['more depressing']
50f5e585fdc9f065f0006974,513f2e64fdc9f0358700dbda,2,0,0,2,['livelier']
50f5e585fdc9f065f0006975,513d7933fdc9f0358700640f,1,1,0,2,"['more beautiful', 'safer']"
50f5eaf2fdc9f065f0007eaa,5185ccb6fdc9f03fd5000c70,0,2,0,2,['safer']
50f5eaf3fdc9f065f0007eb6,50f60876beb2fed6f8000526,0,1,1,2,"['more boring', 'safer']"
50f5e58efdc9f065f00069f8,5140ca9efdc9f049260028c0,0,2,0,2,['livelier']
50f5e58efdc9f065f0006a0f,513f1339fdc9f0358700caa2,0,2,0,2,['safer']
50f5e58ffdc9f065f0006a44,513f1423fdc9f0358700cbdf,1,1,0,2,"['more depressing', 'safer']"
50f5e5d0fdc9f065f0006a67,513e205dfdc9f0358700a1a7,2,0,0,2,"['livelier', 'safer']"
50f5e58dfdc9f065f00069c1,514137cffdc9f0492600506d,2,0,0,2,['livelier']
50f5e58dfdc9f065f00069c1,51422a6cfdc9f04926008939,1,1,0,2,"['more depressing', 'wealthier']"
513f2fcafdc9f0358700de38,5140b96efdc9f04926001e4e,1,1,0,2,"['livelier', 'more beautiful']"
513f2fe1fdc9f0358700de59,5140b727fdc9f0492600190f,2,0,0,2,['livelier']
513f2ff0fdc9f0358700de6c,51422758fdc9f04926008656,0,2,0,2,['more beautiful']
513f2ff3fdc9f0358700de6f,5140b749fdc9f0492600196f,0,2,0,2,"['wealthier', 'more boring']"
513f3027fdc9f0358700de99,51409832fdc9f04926000c55,0,0,2,2,"['more depressing', 'more beautiful']"
50f5eaf1fdc9f065f0007e91,513cb71afdc9f03587000ad0,1,1,0,2,['safer']
50f5eaf2fdc9f065f0007e9f,514136f1fdc9f04926004d39,2,0,0,2,['more depressing']
50f5eaf2fdc9f065f0007ea2,513da0ebfdc9f03587008a58,0,2,0,2,"['more beautiful', 'wealthier']"
513f33acfdc9f0358700e18c,51422ad1fdc9f049260089a1,0,2,0,2,['more beautiful']
50f42c49fdc9f065f0001a27,50f4351afdc9f065f0002b18,0,2,0,2,['more depressing']
50f42c49fdc9f065f0001a29,5185d143fdc9f03fd50010c8,2,0,0,2,['wealthier']
50f42c49fdc9f065f0001a30,50f43492fdc9f065f00029b1,0,1,1,2,['more boring']
50f42c49fdc9f065f0001a31,513d7d73fdc9f035870071cd,2,0,0,2,['livelier']
50f42c4cfdc9f065f0001a3b,50f5ebcefdc9f065f00085a0,2,0,0,2,"['safer', 'wealthier']"
50f42c4cfdc9f065f0001a3b,51414900fdc9f04926006d70,0,2,0,2,"['wealthier', 'more boring']"
50f42c4cfdc9f065f0001a5b,50f5e58ffdc9f065f0006a29,0,0,2,2,"['more beautiful', 'more depressing']"
51408941fdc9f0358700e49d,5140dbe1fdc9f04926003f51,0,2,0,2,['livelier']
51408984fdc9f0358700e521,51413a15fdc9f0492600560b,0,2,0,2,['more beautiful']
514089c5fdc9f0358700e5b4,5140d9cefdc9f04926003cb2,1,0,1,2,"['livelier', 'more boring']"
513f32bbfdc9f0358700e0cb,514137ecfdc9f049260050db,0,2,0,2,"['wealthier', 'safer']"
513f32ebfdc9f0358700e0ec,5142270efdc9f04926008614,1,0,1,2,"['livelier', 'safer']"
513f3314fdc9f0358700e10d,51414617fdc9f04926006727,0,2,0,2,['wealthier']
513f3330fdc9f0358700e11e,5140995ffdc9f04926000de6,2,0,0,2,['safer']
513f3394fdc9f0358700e176,5185ce6cfdc9f03fd5000e25,2,0,0,2,['safer']
51408a06fdc9f0358700e642,5140cb55fdc9f04926002b12,2,0,0,2,['more boring']
51408a09fdc9f0358700e648,51414694fdc9f04926006851,0,2,0,2,['safer']
51408a3efdc9f0358700e6b4,51409152fdc9f049260004b0,0,0,2,2,['wealthier']
51408ab2fdc9f0358700e796,5185cea7fdc9f03fd5000e5a,2,0,0,2,['more boring']
51408ab7fdc9f0358700e79f,51414fc4fdc9f04926007b94,2,0,0,2,['livelier']
5140890ffdc9f0358700e428,51422cfafdc9f04926008bb0,0,0,2,2,['safer']
5140891cfdc9f0358700e443,5140db44fdc9f04926003eb3,0,2,0,2,['more boring']
51408932fdc9f0358700e47c,5140c8adfdc9f049260022e5,0,2,0,2,['wealthier']
513f2fc3fdc9f0358700de29,5141352ffdc9f0492600490d,2,0,0,2,['livelier']
51408b0dfdc9f0358700e860,5140b61efdc9f04926001616,0,2,0,2,['safer']
51408b3ffdc9f0358700e8be,514134c4fdc9f04926004797,1,0,1,2,"['wealthier', 'more beautiful']"
51408b59fdc9f0358700e8f6,514133a9fdc9f049260043ac,0,2,0,2,['livelier']
51408b64fdc9f0358700e90a,5140cc2bfdc9f04926002d30,0,1,1,2,['more beautiful']
51408b78fdc9f0358700e935,51408bfefdc9f0358700ea3c,0,2,0,2,['more beautiful']
51408b7dfdc9f0358700e941,5140c9fafdc9f049260026cd,2,0,0,2,['more beautiful']
514089f1fdc9f0358700e612,5140d1b3fdc9f04926003231,1,0,1,2,['livelier']
51408f24fdc9f04926000028,5140b87cfdc9f04926001c65,0,2,0,2,['livelier']
51408f34fdc9f04926000046,51421b5bfdc9f04926008440,2,0,0,2,['safer']
51408f36fdc9f0492600004b,5140d251fdc9f049260032c0,0,2,0,2,"['wealthier', 'safer']"
51408f3ffdc9f04926000061,51414423fdc9f04926006492,0,0,2,2,['livelier']
51408f63fdc9f049260000ad,51413b47fdc9f04926005906,2,0,0,2,['more beautiful']
51408f74fdc9f049260000d0,5140cca2fdc9f04926002e50,2,0,0,2,['safer']
51408f7cfdc9f049260000db,5140d2c2fdc9f04926003328,2,0,0,2,['safer']
51408f8efdc9f049260000fd,5140cca5fdc9f04926002e56,0,2,0,2,['more beautiful']
51408bd5fdc9f0358700e9f1,514137e3fdc9f049260050bd,2,0,0,2,['more boring']
51408becfdc9f0358700ea15,51414d30fdc9f04926007513,1,1,0,2,"['more beautiful', 'safer']"
51408f95fdc9f04926000107,514133cffdc9f0492600442b,1,1,0,2,"['wealthier', 'safer']"
51408f9dfdc9f04926000117,51409b0bfdc9f04926001004,1,1,0,2,['safer']
51408f9ffdc9f0492600011b,5140d923fdc9f04926003b4b,2,0,0,2,['more beautiful']
51408fc1fdc9f04926000165,51414831fdc9f04926006c28,0,2,0,2,['more beautiful']
51408feefdc9f049260001bf,5141340bfdc9f049260044f7,0,2,0,2,"['wealthier', 'more beautiful']"
51408ffffdc9f049260001dd,51414e1cfdc9f0492600776e,0,2,0,2,['more beautiful']
50f42c43fdc9f065f0001987,50f448abfdc9f065f0004159,0,2,0,2,['wealthier']
50f42c43fdc9f065f0001992,50f46487fdc9f065f00046df,0,2,0,2,"['safer', 'more beautiful']"
50f42c44fdc9f065f0001998,50f439f0fdc9f065f0002d70,1,1,0,2,"['safer', 'livelier']"
50f42c44fdc9f065f000199d,51409b48fdc9f0492600105a,1,1,0,2,['wealthier']
51408b90fdc9f0358700e966,5140d7d9fdc9f049260038c1,0,2,0,2,['more depressing']
51408b9cfdc9f0358700e979,5140b9a9fdc9f04926001ec2,0,2,0,2,['more boring']
51408babfdc9f0358700e997,5140b945fdc9f04926001dfa,0,2,0,2,"['more boring', 'wealthier']"
51408bc0fdc9f0358700e9c1,514133c5fdc9f04926004406,0,2,0,2,"['safer', 'wealthier']"
50f42c44fdc9f065f00019a7,513e1eb1fdc9f03587009d23,1,1,0,2,"['wealthier', 'livelier']"
50f42c44fdc9f065f00019a7,51409a84fdc9f04926000f64,0,2,0,2,['safer']
50f42c44fdc9f065f00019b4,513cd822fdc9f03587001f9c,2,0,0,2,['more boring']
50f42c45fdc9f065f00019d2,5140cc5ffdc9f04926002dac,1,1,0,2,"['more depressing', 'livelier']"
50f42c47fdc9f065f00019f8,51422e41fdc9f04926008ce0,0,2,0,2,['livelier']
50f42c47fdc9f065f00019fc,50f55e6afdc9f065f0004c29,0,1,1,2,"['wealthier', 'more depressing']"
51408c04fdc9f0358700ea49,5140c8d2fdc9f0492600235a,0,1,1,2,"['wealthier', 'more depressing']"
50f42c1efdc9f065f0001978,513d2cdffdc9f03587002471,2,0,0,2,['more beautiful']
50f5eafafdc9f065f0007f42,5185d316fdc9f03fd500126d,2,0,0,2,['safer']
50f5eaf3fdc9f065f0007ebd,513e5d9ffdc9f0358700ae4b,1,1,0,2,"['safer', 'livelier']"
50f5eaf4fdc9f065f0007ec6,513d7e69fdc9f035870073d0,1,1,0,2,['safer']
50f5eaf4fdc9f065f0007ec8,514138edfdc9f04926005333,2,0,0,2,['safer']
50f5eaf4fdc9f065f0007ece,5185d0a6fdc9f03fd5001038,0,2,0,2,"['safer', 'more depressing']"
50f5eaf4fdc9f065f0007ed0,51422a05fdc9f049260088cc,0,2,0,2,['livelier']
50f5eaf5fdc9f065f0007eea,5140ca1dfdc9f04926002735,0,2,0,2,['wealthier']
50f5eaeefdc9f065f0007e5e,513cc1f8fdc9f03587001511,1,1,0,2,"['wealthier', 'safer']"
50f5eafafdc9f065f0007f43,513d7b67fdc9f03587006b60,2,0,0,2,['more boring']
50f5eb16fdc9f065f0007f49,513d4d6cfdc9f03587002e51,1,1,0,2,"['more beautiful', 'more depressing']"
50f5eb17fdc9f065f0007f58,51414eeefdc9f0492600797a,1,1,0,2,"['livelier', 'more boring']"
50f5eb17fdc9f065f0007f5e,50f5ec0cfdc9f065f000863d,0,0,2,2,['livelier']
50f5eaf6fdc9f065f0007eec,50f5ec1dfdc9f065f0008787,0,1,1,2,['safer']
50f5eaf6fdc9f065f0007ef9,513f2a4cfdc9f0358700d4ff,1,0,1,2,"['more beautiful', 'livelier']"
50f5eaf6fdc9f065f0007efa,513d9c5ffdc9f03587007d00,0,2,0,2,['wealthier']
50f5eaf6fdc9f065f0007efe,513e1cfcfdc9f035870098a6,2,0,0,2,['safer']
50f42c4cfdc9f065f0001a60,50f561cbfdc9f065f00056f8,2,0,0,2,['livelier']
50f42c4cfdc9f065f0001a64,50f43baffdc9f065f000333e,1,1,0,2,"['livelier', 'more boring']"
50f5e646fdc9f065f0006be8,5140d9d2fdc9f04926003cbc,1,1,0,2,"['safer', 'more beautiful']"
50f5eac7fdc9f065f0007cc4,513e5e4afdc9f0358700b013,0,2,0,2,"['safer', 'more beautiful']"
50f5eac9fdc9f065f0007cda,513e1b2efdc9f035870093d9,2,0,0,2,['safer']
50f5eac9fdc9f065f0007cea,513d5f8cfdc9f03587003be4,0,2,0,2,"['more depressing', 'wealthier']"
50f5eacafdc9f065f0007cf2,51408baffdc9f0358700e9a1,2,0,0,2,['livelier']
50f5eacafdc9f065f0007cfe,513cb696fdc9f03587000a59,0,2,0,2,['safer']
51408c4bfdc9f0358700ead1,51414fb5fdc9f04926007b6e,2,0,0,2,['more boring']
51408c50fdc9f0358700eadb,5140da9efdc9f04926003df4,2,0,0,2,"['livelier', 'wealthier']"
51408c55fdc9f0358700eae6,51413989fdc9f049260054b9,2,0,0,2,['wealthier']
51408ca1fdc9f0358700eb77,51409adbfdc9f04926000fce,0,2,0,2,['livelier']
51408ca1fdc9f0358700eb77,51413410fdc9f0492600450a,1,1,0,2,['safer']
51408f09fdc9f04926000002,5140d530fdc9f0492600343f,2,0,0,2,"['more boring', 'wealthier']"
51408f22fdc9f04926000023,51422e62fdc9f04926008d01,2,0,0,2,['livelier']
51408f22fdc9f04926000024,5140b648fdc9f0492600168f,2,0,0,2,['more beautiful']
514090fdfdc9f049260003f4,5140cb74fdc9f04926002b71,1,0,1,2,['more depressing']
50f42c1cfdc9f065f0001926,513e5d54fdc9f0358700ad78,1,1,0,2,"['safer', 'more depressing']"
50f42c1cfdc9f065f0001939,50f43b73fdc9f065f00030f8,2,0,0,2,"['wealthier', 'more beautiful']"
50f42c1cfdc9f065f0001939,513d803efdc9f035870076bb,2,0,0,2,['safer']
50f42c1cfdc9f065f000193e,51415118fdc9f04926007ee0,1,1,0,2,"['wealthier', 'more boring']"
50f42c1dfdc9f065f0001950,513d36f4fdc9f03587002bca,2,0,0,2,['wealthier']
50f42c1dfdc9f065f000195b,513cbe74fdc9f035870011a1,1,1,0,2,"['more depressing', 'more beautiful']"
50f42c1bfdc9f065f00018f7,514144a6fdc9f04926006513,1,1,0,2,"['livelier', 'more beautiful']"
514091d4fdc9f049260005b9,51421b30fdc9f04926008419,0,2,0,2,"['more beautiful', 'livelier']"
514091e1fdc9f049260005d0,5140d225fdc9f04926003294,2,0,0,2,['more depressing']
51409058fdc9f04926000299,51413da2fdc9f04926005da7,0,2,0,2,['safer']
5140906dfdc9f049260002c3,514091b5fdc9f04926000578,0,2,0,2,['wealthier']
514090befdc9f04926000376,5140b5effdc9f04926001590,1,0,1,2,"['safer', 'more beautiful']"
514090ebfdc9f049260003d1,5140b63afdc9f04926001662,0,2,0,2,"['safer', 'more beautiful']"
514090edfdc9f049260003d2,51409439fdc9f04926000861,0,2,0,2,['more beautiful']
514090f0fdc9f049260003db,5140ba0ffdc9f04926001f65,1,1,0,2,"['more beautiful', 'more boring']"
514093f7fdc9f04926000827,5140b871fdc9f04926001c51,0,2,0,2,['livelier']
514091e2fdc9f049260005d3,51409830fdc9f04926000c52,2,0,0,2,['safer']
51409201fdc9f04926000611,5140d863fdc9f049260039d6,2,0,0,2,['livelier']
514092cdfdc9f049260006fd,5140b61bfdc9f04926001610,2,0,0,2,['livelier']
514092d2fdc9f04926000703,5140c9dbfdc9f04926002670,2,0,0,2,['more boring']
51409153fdc9f049260004b2,51409b80fdc9f049260010a1,0,0,2,2,"['more beautiful', 'livelier']"
5140919efdc9f04926000548,51414ed1fdc9f04926007936,0,2,0,2,['more boring']
514091b1fdc9f04926000571,51413badfdc9f04926005a00,0,2,0,2,"['more depressing', 'more beautiful']"
51408c05fdc9f0358700ea4b,514217aafdc9f0492600805e,0,2,0,2,['livelier']
51408c2efdc9f0358700ea97,51414b40fdc9f0492600706d,2,0,0,2,['livelier']
51408c42fdc9f0358700eabc,51422d8cfdc9f04926008c3a,1,1,0,2,['safer']
514092d2fdc9f04926000703,51415058fdc9f04926007d0c,2,0,0,2,['livelier']
514092e8fdc9f0492600071a,51414cfafdc9f04926007487,2,0,0,2,['wealthier']
51409383fdc9f049260007ac,5140d976fdc9f04926003bfa,2,0,0,2,"['livelier', 'more beautiful']"
5140939cfdc9f049260007c9,5140d683fdc9f04926003678,1,1,0,2,"['safer', 'more beautiful']"
514093d2fdc9f04926000803,51413948fdc9f0492600541e,0,2,0,2,['more beautiful']
50f5ead3fdc9f065f0007da6,513d7b67fdc9f03587006b61,0,2,0,2,['safer']
50f5ead5fdc9f065f0007dc9,513d69dafdc9f03587004892,2,0,0,2,['wealthier']
50f5eae8fdc9f065f0007de1,51422b8efdc9f04926008a56,1,1,0,2,['more boring']
50f5eae8fdc9f065f0007de3,50f60873beb2fed6f80004e2,2,0,0,2,"['livelier', 'more beautiful']"
50f5eae9fdc9f065f0007df0,51413d60fdc9f04926005d11,0,0,2,2,"['wealthier', 'more depressing']"
50f5eacdfdc9f065f0007d3e,513d50b6fdc9f03587002eb4,2,0,0,2,['more boring']
50f5ead0fdc9f065f0007d66,5140c877fdc9f04926002246,1,1,0,2,['safer']
50f5ead0fdc9f065f0007d67,513d2e32fdc9f03587002568,0,2,0,2,"['wealthier', 'more beautiful']"
50f5eaadfdc9f065f0007c01,5140d9e4fdc9f04926003cda,0,0,2,2,"['livelier', 'safer']"
50f5eaadfdc9f065f0007c04,513d5c77fdc9f0358700370f,0,2,0,2,"['wealthier', 'livelier']"
50f5eae9fdc9f065f0007df8,5140c996fdc9f049260025a1,0,2,0,2,['more depressing']
50f5eaeafdc9f065f0007e06,5140c9cdfdc9f04926002642,2,0,0,2,['more boring']
50f5eaebfdc9f065f0007e26,513cc288fdc9f035870015a0,0,2,0,2,['more depressing']
50f5eaecfdc9f065f0007e2c,51408a6ffdc9f0358700e711,2,0,0,2,['more boring']
50f5eaedfdc9f065f0007e41,51409c58fdc9f049260011a6,2,0,0,2,['safer']
50f5eaedfdc9f065f0007e42,513f2e23fdc9f0358700db6b,0,2,0,2,['more boring']
50f42c1afdc9f065f00018b9,50f55e0dfdc9f065f0004a5d,1,0,1,2,['livelier']
50f42c1bfdc9f065f00018c2,513e5eb7fdc9f0358700b12b,1,1,0,2,"['livelier', 'safer']"
50f42c1bfdc9f065f00018ed,51409914fdc9f04926000d85,2,0,0,2,"['more depressing', 'more beautiful']"
50f42c1bfdc9f065f00018ef,513d7d3ffdc9f0358700715f,1,1,0,2,['wealthier']
5140941cfdc9f04926000845,514134dbfdc9f049260047eb,2,0,0,2,['safer']
5140941efdc9f04926000847,514135e3fdc9f04926004b73,0,1,1,2,"['more depressing', 'livelier']"
50f5eaacfdc9f065f0007bf9,513cc168fdc9f0358700148a,0,2,0,2,['more boring']
50f5eaacfdc9f065f0007bfe,513f2ff8fdc9f0358700de74,2,0,0,2,"['more boring', 'wealthier']"
50f42c1bfdc9f065f0001900,513cc0a6fdc9f035870013cf,2,0,0,2,['livelier']
50f42c1bfdc9f065f0001900,513d4d8efdc9f03587002e58,2,0,0,2,['more boring']
50f42c1bfdc9f065f0001900,5140c92afdc9f04926002464,0,2,0,2,['more depressing']
50f42c1cfdc9f065f000190a,50f56089fdc9f065f00051a4,0,2,0,2,['safer']
50f42c1cfdc9f065f000191e,513f2adcfdc9f0358700d5e6,2,0,0,2,"['livelier', 'wealthier']"
514094d9fdc9f049260008f8,51422798fdc9f04926008699,2,0,0,2,"['livelier', 'wealthier']"
514094f0fdc9f04926000914,514133eafdc9f0492600448b,0,0,2,2,"['livelier', 'more boring']"
51409536fdc9f04926000953,5141436dfdc9f049260063da,0,2,0,2,['wealthier']
50f42c1dfdc9f065f0001964,5140cb44fdc9f04926002ad8,0,2,0,2,['more beautiful']
50f42c1dfdc9f065f000196e,513cb2e8fdc9f035870006cd,0,2,0,2,['more boring']
50f42c1dfdc9f065f000196e,513d9bcafdc9f03587007b0d,0,0,2,2,['more depressing']
51409561fdc9f0492600097f,51409adcfdc9f04926000fcf,2,0,0,2,['livelier']
51409800fdc9f04926000c12,514138f8fdc9f0492600534e,0,2,0,2,['safer']
51409802fdc9f04926000c14,51414fedfdc9f04926007bfd,1,0,1,2,"['more beautiful', 'livelier']"
5140980dfdc9f04926000c24,51414e61fdc9f04926007825,1,1,0,2,"['more depressing', 'safer']"
51409d35fdc9f049260012b6,514137d8fdc9f04926005095,1,0,1,2,['safer']
51409835fdc9f04926000c5a,5140b67cfdc9f04926001725,0,2,0,2,['more beautiful']
51409850fdc9f04926000c7b,51414cbdfdc9f049260073e5,1,0,1,2,['more boring']
5140985cfdc9f04926000c8a,514133bbfdc9f049260043e2,0,1,1,2,"['livelier', 'safer']"
51409887fdc9f04926000cc6,5140d7f0fdc9f049260038fc,1,1,0,2,"['more depressing', 'more boring']"
514098adfdc9f04926000cf9,5140ca0cfdc9f049260026fc,0,2,0,2,['more depressing']
514098e5fdc9f04926000d3e,51422e5dfdc9f04926008cfa,0,2,0,2,['livelier']
514098ecfdc9f04926000d47,5141466cfdc9f049260067ef,2,0,0,2,['more boring']
514098f5fdc9f04926000d55,5185ce1ffdc9f03fd5000dda,2,0,0,2,['wealthier']
51409998fdc9f04926000e2f,51421b3ffdc9f04926008428,0,2,0,2,['more depressing']
51409a31fdc9f04926000ef6,51422a28fdc9f049260088f1,2,0,0,2,['livelier']
51409aaafdc9f04926000f92,5140d01dfdc9f049260031e3,0,2,0,2,['wealthier']
51409922fdc9f04926000d96,5141354afdc9f04926004969,0,2,0,2,"['livelier', 'safer']"
5140995cfdc9f04926000de4,51413574fdc9f049260049f2,0,2,0,2,['livelier']
5140995cfdc9f04926000de4,51413b9efdc9f049260059d7,1,1,0,2,['wealthier']
51409968fdc9f04926000df3,5140c9a7fdc9f049260025ce,0,2,0,2,['safer']
51409977fdc9f04926000e07,5185d21efdc9f03fd5001187,2,0,0,2,['more depressing']
50f5ead0fdc9f065f0007d70,513f1413fdc9f0358700cbc6,0,2,0,2,['wealthier']
50f5ead2fdc9f065f0007d97,513f2b1cfdc9f0358700d649,2,0,0,2,['safer']
50f5e640fdc9f065f0006bcd,513d9b69fdc9f035870079d9,0,2,0,2,['safer']
51409423fdc9f0492600084e,51422df6fdc9f04926008c99,2,0,0,2,['more beautiful']
5140942bfdc9f04926000854,514139a0fdc9f049260054f0,1,1,0,2,"['more beautiful', 'wealthier']"
5140945bfdc9f0492600087f,5140b949fdc9f04926001e04,2,0,0,2,['safer']
51409482fdc9f049260008a4,51413b2efdc9f049260058c8,0,2,0,2,['safer']
514094a3fdc9f049260008c5,51413667fdc9f04926004c4c,2,0,0,2,"['safer', 'livelier']"
50f5e5e0fdc9f065f0006b3a,513e1c1efdc9f0358700965d,1,0,1,2,['more boring']
50f5e63afdc9f065f0006b48,51422bbafdc9f04926008a78,2,0,0,2,['safer']
50f5e63dfdc9f065f0006b7f,5140c9c0fdc9f04926002619,2,0,0,2,"['more depressing', 'more boring']"
50f5e63dfdc9f065f0006b86,513d7984fdc9f03587006516,0,2,0,2,['safer']
50f5e63dfdc9f065f0006b93,50f60b8ebeb2fed91000006f,1,1,0,2,['safer']
50f5e63dfdc9f065f0006b96,514229cbfdc9f049260088a4,1,1,0,2,"['wealthier', 'safer']"
50f5eac6fdc9f065f0007ca9,5140b7b8fdc9f04926001aac,0,2,0,2,"['more beautiful', 'safer']"
50f5eaaefdc9f065f0007c25,51413643fdc9f04926004c1c,0,2,0,2,['livelier']
51409c58fdc9f049260011a6,51413635fdc9f04926004c07,0,2,0,2,"['more boring', 'more depressing']"
51409b2efdc9f04926001032,5140cae5fdc9f049260029aa,2,0,0,2,['safer']
51409b48fdc9f04926001059,514136e1fdc9f04926004d0b,0,2,0,2,['more depressing']
50f5eaa6fdc9f065f0007b94,513cc76cfdc9f03587001a3f,0,2,0,2,['safer']
50f5eaa7fdc9f065f0007b9f,50f5eb9efdc9f065f000835f,0,1,1,2,"['safer', 'livelier']"
50f5eaa7fdc9f065f0007bab,51408fcbfdc9f04926000174,2,0,0,2,['wealthier']
50f5e647fdc9f065f0006bf1,51414950fdc9f04926006dc0,0,2,0,2,"['wealthier', 'safer']"
